month,line,station,variable,value,hour,type,time_period
2026-04-01,경원선,양주,04시-05시 승차인원,2639,4,승차,night
2026-04-01,경원선,연천,04시-05시 승차인원,4,4,승차,night
2026-04-01,경원선,옥수,04시-05시 승차인원,0,4,승차,night
2026-04-01,경원선,왕십리(성동구청),04시-05시 승차인원,1135,4,승차,night
2026-04-01,경원선,외대앞,04시-05시 승차인원,527,4,승차,night
2026-04-01,경원선,월계,04시-05시 승차인원,1263,4,승차,night
2026-04-01,경원선,응봉,04시-05시 승차인원,138,4,승차,night
2026-04-01,경원선,의정부,04시-05시 승차인원,3911,4,승차,night
2026-04-01,경원선,이촌(국립중앙박물관),04시-05시 승차인원,68,4,승차,night
2026-04-01,경원선,전곡,04시-05시 승차인원,2,4,승차,night
2026-04-01,경원선,지행,04시-05시 승차인원,63,4,승차,night
2026-04-01,경원선,창동,04시-05시 승차인원,0,4,승차,night
2026-04-01,경원선,청량리(서울시립대입구),04시-05시 승차인원,1692,4,승차,night
2026-04-01,경원선,청산,04시-05시 승차인원,0,4,승차,night
2026-04-01,경원선,한남,04시-05시 승차인원,166,4,승차,night
2026-04-01,경원선,회룡,04시-05시 승차인원,2124,4,승차,night
2026-04-01,경의선,가좌,04시-05시 승차인원,17,4,승차,night
2026-04-01,경의선,강매,04시-05시 승차인원,0,4,승차,night
2026-04-01,경의선,검암,04시-05시 승차인원,0,4,승차,night
2026-04-01,경의선,곡산,04시-05시 승차인원,13,4,승차,night
2026-04-01,경의선,공덕,04시-05시 승차인원,16,4,승차,night
2026-04-01,경의선,금릉,04시-05시 승차인원,20,4,승차,night
2026-04-01,경의선,금촌,04시-05시 승차인원,77,4,승차,night
2026-04-01,경의선,김포공항,04시-05시 승차인원,0,4,승차,night
2026-04-01,경의선,능곡,04시-05시 승차인원,130,4,승차,night
2026-04-01,경의선,디지털미디어시티,04시-05시 승차인원,5,4,승차,night
2026-04-01,경의선,문산,04시-05시 승차인원,768,4,승차,night
2026-04-01,경의선,백마,04시-05시 승차인원,85,4,승차,night
2026-04-01,경의선,서강대,04시-05시 승차인원,19,4,승차,night
2026-04-01,경의선,서울역,04시-05시 승차인원,1,4,승차,night
2026-04-01,경의선,수색,04시-05시 승차인원,2,4,승차,night
2026-04-01,경의선,신촌,04시-05시 승차인원,0,4,승차,night
2026-04-01,경의선,야당,04시-05시 승차인원,47,4,승차,night
2026-04-01,경의선,운정,04시-05시 승차인원,71,4,승차,night
2026-04-01,경의선,운천,04시-05시 승차인원,0,4,승차,night
2026-04-01,경의선,월롱,04시-05시 승차인원,114,4,승차,night
2026-04-01,경의선,일산,04시-05시 승차인원,719,4,승차,night
2026-04-01,경의선,임진강,04시-05시 승차인원,0,4,승차,night
2026-04-01,경의선,탄현,04시-05시 승차인원,25,4,승차,night
2026-04-01,경의선,파주,04시-05시 승차인원,53,4,승차,night
2026-04-01,경의선,풍산,04시-05시 승차인원,308,4,승차,night
2026-04-01,경의선,한국항공대,04시-05시 승차인원,1,4,승차,night
2026-04-01,경의선,행신,04시-05시 승차인원,13,4,승차,night
2026-04-01,경의선,홍대입구,04시-05시 승차인원,5,4,승차,night
2026-04-01,경의선,효창공원앞,04시-05시 승차인원,2,4,승차,night
2026-04-01,경인선,간석,04시-05시 승차인원,408,4,승차,night
2026-04-01,경인선,개봉,04시-05시 승차인원,1448,4,승차,night
2026-04-01,경인선,구일,04시-05시 승차인원,375,4,승차,night
2026-04-01,경인선,도원,04시-05시 승차인원,890,4,승차,night
2026-04-01,경인선,도화,04시-05시 승차인원,429,4,승차,night
2026-04-01,경인선,동암,04시-05시 승차인원,784,4,승차,night
2026-04-01,경인선,동인천,04시-05시 승차인원,1916,4,승차,night
2026-04-01,경인선,백운,04시-05시 승차인원,100,4,승차,night
2026-04-01,경인선,부개,04시-05시 승차인원,2179,4,승차,night
2026-04-01,경인선,부천,04시-05시 승차인원,4036,4,승차,night
2026-04-01,경인선,부평,04시-05시 승차인원,12037,4,승차,night
2026-04-01,경인선,소사,04시-05시 승차인원,1229,4,승차,night
2026-04-01,경인선,송내,04시-05시 승차인원,1600,4,승차,night
2026-04-01,경인선,역곡,04시-05시 승차인원,881,4,승차,night
2026-04-01,경인선,오류동,04시-05시 승차인원,480,4,승차,night
2026-04-01,경인선,온수(성공회대입구),04시-05시 승차인원,256,4,승차,night
2026-04-01,경인선,인천,04시-05시 승차인원,334,4,승차,night
2026-04-01,경인선,제물포,04시-05시 승차인원,1080,4,승차,night
2026-04-01,경인선,주안,04시-05시 승차인원,1272,4,승차,night
2026-04-01,경인선,중동,04시-05시 승차인원,1061,4,승차,night
2026-04-01,경춘선,가평,04시-05시 승차인원,0,4,승차,night
2026-04-01,경춘선,갈매,04시-05시 승차인원,22,4,승차,night
2026-04-01,경춘선,강촌,04시-05시 승차인원,3,4,승차,night
2026-04-01,경춘선,굴봉산,04시-05시 승차인원,0,4,승차,night
2026-04-01,경춘선,금곡,04시-05시 승차인원,35,4,승차,night
2026-04-01,경춘선,김유정,04시-05시 승차인원,2,4,승차,night
2026-04-01,경춘선,남춘천,04시-05시 승차인원,634,4,승차,night
2026-04-01,경춘선,대성리,04시-05시 승차인원,8,4,승차,night
2026-04-01,경춘선,마석,04시-05시 승차인원,58,4,승차,night
2026-04-01,경춘선,백양리,04시-05시 승차인원,0,4,승차,night
2026-04-01,경춘선,별내,04시-05시 승차인원,47,4,승차,night
2026-04-01,경춘선,사릉,04시-05시 승차인원,54,4,승차,night
2026-04-01,경춘선,상천,04시-05시 승차인원,0,4,승차,night
2026-04-01,경춘선,신내,04시-05시 승차인원,65,4,승차,night
2026-04-01,경춘선,천마산,04시-05시 승차인원,13,4,승차,night
2026-04-01,경춘선,청평,04시-05시 승차인원,5,4,승차,night
2026-04-01,경춘선,춘천,04시-05시 승차인원,320,4,승차,night
2026-04-01,경춘선,퇴계원,04시-05시 승차인원,10,4,승차,night
2026-04-01,경춘선,평내호평,04시-05시 승차인원,656,4,승차,night
2026-04-01,공항철도 1호선,검암,04시-05시 승차인원,1528,4,승차,night
2026-04-01,공항철도 1호선,계양,04시-05시 승차인원,64,4,승차,night
2026-04-01,공항철도 1호선,공덕,04시-05시 승차인원,103,4,승차,night
2026-04-01,공항철도 1호선,공항화물청사,04시-05시 승차인원,13,4,승차,night
2026-04-01,공항철도 1호선,김포공항,04시-05시 승차인원,20,4,승차,night
2026-04-01,공항철도 1호선,디지털미디어시티,04시-05시 승차인원,157,4,승차,night
2026-04-01,공항철도 1호선,마곡나루(서울식물원),04시-05시 승차인원,44,4,승차,night
2026-04-01,공항철도 1호선,서울역,04시-05시 승차인원,318,4,승차,night
2026-04-01,공항철도 1호선,영종,04시-05시 승차인원,26,4,승차,night
2026-04-01,공항철도 1호선,운서,04시-05시 승차인원,205,4,승차,night
2026-04-01,공항철도 1호선,인천공항1터미널,04시-05시 승차인원,1147,4,승차,night
2026-04-01,공항철도 1호선,인천공항2터미널,04시-05시 승차인원,1572,4,승차,night
2026-04-01,공항철도 1호선,청라국제도시,04시-05시 승차인원,138,4,승차,night
2026-04-01,공항철도 1호선,홍대입구,04시-05시 승차인원,295,4,승차,night
2026-04-01,과천선,경마공원,04시-05시 승차인원,3,4,승차,night
2026-04-01,과천선,과천,04시-05시 승차인원,27,4,승차,night
2026-04-01,과천선,대공원,04시-05시 승차인원,0,4,승차,night
2026-04-01,과천선,범계,04시-05시 승차인원,125,4,승차,night
2026-04-01,과천선,선바위,04시-05시 승차인원,2,4,승차,night
2026-04-01,과천선,인덕원,04시-05시 승차인원,98,4,승차,night
2026-04-01,과천선,정부과천청사,04시-05시 승차인원,11,4,승차,night
2026-04-01,과천선,평촌,04시-05시 승차인원,88,4,승차,night
2026-04-01,분당선,가천대,04시-05시 승차인원,11,4,승차,night
2026-04-01,분당선,강남구청,04시-05시 승차인원,14,4,승차,night
2026-04-01,분당선,개포동,04시-05시 승차인원,31,4,승차,night
2026-04-01,분당선,구룡,04시-05시 승차인원,10,4,승차,night
2026-04-01,분당선,구성,04시-05시 승차인원,148,4,승차,night
2026-04-01,분당선,기흥,04시-05시 승차인원,347,4,승차,night
2026-04-01,분당선,대모산입구,04시-05시 승차인원,3,4,승차,night
2026-04-01,분당선,도곡,04시-05시 승차인원,47,4,승차,night
2026-04-01,분당선,망포,04시-05시 승차인원,77,4,승차,night
2026-04-01,분당선,매교,04시-05시 승차인원,562,4,승차,night
2026-04-01,분당선,매탄권선,04시-05시 승차인원,51,4,승차,night
2026-04-01,분당선,모란,04시-05시 승차인원,416,4,승차,night
2026-04-01,분당선,미금,04시-05시 승차인원,669,4,승차,night
2026-04-01,분당선,보정,04시-05시 승차인원,35,4,승차,night
2026-04-01,분당선,복정,04시-05시 승차인원,0,4,승차,night
2026-04-01,분당선,상갈,04시-05시 승차인원,92,4,승차,night
2026-04-01,분당선,서울숲,04시-05시 승차인원,137,4,승차,night
2026-04-01,분당선,서현,04시-05시 승차인원,301,4,승차,night
2026-04-01,분당선,선릉,04시-05시 승차인원,93,4,승차,night
2026-04-01,분당선,선정릉,04시-05시 승차인원,2,4,승차,night
2026-04-01,분당선,수내,04시-05시 승차인원,174,4,승차,night
2026-04-01,분당선,수서,04시-05시 승차인원,95,4,승차,night
2026-04-01,분당선,수원,04시-05시 승차인원,772,4,승차,night
2026-04-01,분당선,수원시청,04시-05시 승차인원,304,4,승차,night
2026-04-01,분당선,신갈,04시-05시 승차인원,101,4,승차,night
2026-04-01,분당선,압구정로데오,04시-05시 승차인원,117,4,승차,night
2026-04-01,분당선,야탑,04시-05시 승차인원,304,4,승차,night
2026-04-01,분당선,영통,04시-05시 승차인원,82,4,승차,night
2026-04-01,분당선,오리,04시-05시 승차인원,622,4,승차,night
2026-04-01,분당선,이매,04시-05시 승차인원,75,4,승차,night
2026-04-01,분당선,정자,04시-05시 승차인원,376,4,승차,night
2026-04-01,분당선,죽전,04시-05시 승차인원,1731,4,승차,night
2026-04-01,분당선,청명,04시-05시 승차인원,45,4,승차,night
2026-04-01,분당선,태평,04시-05시 승차인원,452,4,승차,night
2026-04-01,분당선,한티,04시-05시 승차인원,19,4,승차,night
2026-04-01,서해선,김포공항,04시-05시 승차인원,26,4,승차,night
2026-04-01,서해선,부천종합운동장,04시-05시 승차인원,22,4,승차,night
2026-04-01,서해선,원종,04시-05시 승차인원,44,4,승차,night
2026-04-01,수인선,고색,04시-05시 승차인원,801,4,승차,night
2026-04-01,수인선,남동인더스파크,04시-05시 승차인원,0,4,승차,night
2026-04-01,수인선,달월,04시-05시 승차인원,0,4,승차,night
2026-04-01,수인선,사리,04시-05시 승차인원,9,4,승차,night
2026-04-01,수인선,소래포구,04시-05시 승차인원,30,4,승차,night
2026-04-01,수인선,송도,04시-05시 승차인원,5,4,승차,night
2026-04-01,수인선,숭의,04시-05시 승차인원,13,4,승차,night
2026-04-01,수인선,신포,04시-05시 승차인원,4,4,승차,night
2026-04-01,수인선,야목,04시-05시 승차인원,0,4,승차,night
2026-04-01,수인선,어천,04시-05시 승차인원,1,4,승차,night
2026-04-01,수인선,연수,04시-05시 승차인원,31,4,승차,night
2026-04-01,수인선,오목천,04시-05시 승차인원,7,4,승차,night
2026-04-01,수인선,원인재,04시-05시 승차인원,96,4,승차,night
2026-04-01,수인선,월곶,04시-05시 승차인원,1,4,승차,night
2026-04-01,수인선,인천,04시-05시 승차인원,55,4,승차,night
2026-04-01,수인선,인천논현,04시-05시 승차인원,6,4,승차,night
2026-04-01,수인선,인하대,04시-05시 승차인원,47,4,승차,night
2026-04-01,수인선,호구포,04시-05시 승차인원,4,4,승차,night
2026-04-01,신림선,관악산(서울대),04시-05시 승차인원,1,4,승차,night
2026-04-01,신림선,당곡,04시-05시 승차인원,3,4,승차,night
2026-04-01,신림선,대방,04시-05시 승차인원,33,4,승차,night
2026-04-01,신림선,보라매,04시-05시 승차인원,1,4,승차,night
2026-04-01,신림선,보라매공원,04시-05시 승차인원,0,4,승차,night
2026-04-01,신림선,보라매병원,04시-05시 승차인원,4,4,승차,night
2026-04-01,신림선,샛강,04시-05시 승차인원,3,4,승차,night
2026-04-01,신림선,서울대벤처타운,04시-05시 승차인원,44,4,승차,night
2026-04-01,신림선,서울지방병무청,04시-05시 승차인원,0,4,승차,night
2026-04-01,신림선,서원,04시-05시 승차인원,1,4,승차,night
2026-04-01,신림선,신림,04시-05시 승차인원,2,4,승차,night
2026-04-01,안산선,고잔,04시-05시 승차인원,273,4,승차,night
2026-04-01,안산선,대야미,04시-05시 승차인원,6,4,승차,night
2026-04-01,안산선,반월,04시-05시 승차인원,4,4,승차,night
2026-04-01,안산선,산본,04시-05시 승차인원,707,4,승차,night
2026-04-01,안산선,상록수,04시-05시 승차인원,611,4,승차,night
2026-04-01,안산선,수리산,04시-05시 승차인원,5,4,승차,night
2026-04-01,안산선,신길온천,04시-05시 승차인원,39,4,승차,night
2026-04-01,안산선,안산,04시-05시 승차인원,2759,4,승차,night
2026-04-01,안산선,오이도,04시-05시 승차인원,297,4,승차,night
2026-04-01,안산선,정왕,04시-05시 승차인원,421,4,승차,night
2026-04-01,안산선,중앙,04시-05시 승차인원,273,4,승차,night
2026-04-01,안산선,초지,04시-05시 승차인원,414,4,승차,night
2026-04-01,안산선,한대앞,04시-05시 승차인원,168,4,승차,night
2026-04-01,우이신설선,4.19민주묘지,04시-05시 승차인원,5,4,승차,night
2026-04-01,우이신설선,가오리,04시-05시 승차인원,12,4,승차,night
2026-04-01,우이신설선,보문,04시-05시 승차인원,5,4,승차,night
2026-04-01,우이신설선,북한산보국문,04시-05시 승차인원,12,4,승차,night
2026-04-01,우이신설선,북한산우이,04시-05시 승차인원,22,4,승차,night
2026-04-01,우이신설선,삼양,04시-05시 승차인원,11,4,승차,night
2026-04-01,우이신설선,삼양사거리,04시-05시 승차인원,4,4,승차,night
2026-04-01,우이신설선,성신여대입구(돈암),04시-05시 승차인원,0,4,승차,night
2026-04-01,우이신설선,솔밭공원,04시-05시 승차인원,13,4,승차,night
2026-04-01,우이신설선,솔샘,04시-05시 승차인원,3,4,승차,night
2026-04-01,우이신설선,신설동,04시-05시 승차인원,94,4,승차,night
2026-04-01,우이신설선,정릉,04시-05시 승차인원,1,4,승차,night
2026-04-01,우이신설선,화계,04시-05시 승차인원,7,4,승차,night
2026-04-01,일산선,대곡,04시-05시 승차인원,474,4,승차,night
2026-04-01,일산선,대화,04시-05시 승차인원,117,4,승차,night
2026-04-01,일산선,마두,04시-05시 승차인원,48,4,승차,night
2026-04-01,일산선,백석,04시-05시 승차인원,58,4,승차,night
2026-04-01,일산선,삼송,04시-05시 승차인원,838,4,승차,night
2026-04-01,일산선,원당,04시-05시 승차인원,266,4,승차,night
2026-04-01,일산선,원흥,04시-05시 승차인원,292,4,승차,night
2026-04-01,일산선,정발산,04시-05시 승차인원,73,4,승차,night
2026-04-01,일산선,주엽,04시-05시 승차인원,132,4,승차,night
2026-04-01,일산선,지축,04시-05시 승차인원,0,4,승차,night
2026-04-01,일산선,화정,04시-05시 승차인원,146,4,승차,night
2026-04-01,장항선,배방,04시-05시 승차인원,53,4,승차,night
2026-04-01,장항선,봉명,04시-05시 승차인원,12,4,승차,night
2026-04-01,장항선,신창(순천향대),04시-05시 승차인원,429,4,승차,night
2026-04-01,장항선,쌍용(나사렛대),04시-05시 승차인원,96,4,승차,night
2026-04-01,장항선,아산,04시-05시 승차인원,94,4,승차,night
2026-04-01,장항선,온양온천,04시-05시 승차인원,789,4,승차,night
